Identificador_Equipo,Nombre_Equipo,Tipo_Equipo,Línea,Proceso,Criticidad,Fecha_Observacion,Falla_Real,Prediccion,Probabilidad_Falla_7_Dias,Probabilidad_Falla_7_Dias_Pct,Modelo
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-04,0,0,0.0222,2.22,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-05,0,0,0.2111,21.11,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-06,0,1,0.5174,51.74,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-07,0,1,0.8679,86.79,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-08,0,1,0.8845,88.45,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-09,0,1,0.9257,92.57,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-10,0,1,0.9423,94.23,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-11,1,1,0.9749,97.49,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-12,1,1,0.9683,96.83,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-13,1,1,0.9707,97.07,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-14,1,1,0.9789,97.89,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-15,1,1,0.9702,97.02,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-16,1,1,0.952,95.2,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-17,1,1,0.9852,98.52,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-18,0,0,0.0019,0.19,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-19,0,0,0.0009,0.09,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-20,0,0,0.0009,0.09,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-21,0,0,0.0004,0.04,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-22,0,0,0.0009,0.09,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-23,0,0,0.0025,0.25,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-24,0,0,0.0104,1.04,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-25,0,0,0.0082,0.82,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-26,0,0,0.0076,0.76,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-27,0,0,0.0118,1.18,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-28,0,0,0.0081,0.81,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-29,0,0,0.014,1.4,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-30,0,0,0.0132,1.32,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-07-31,0,0,0.0017,0.17,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-01,0,0,0.0067,0.67,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-02,0,0,0.003,0.3,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-03,0,0,0.0017,0.17,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-04,0,0,0.0083,0.83,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-05,0,0,0.0029,0.29,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-06,0,0,0.0024,0.24,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-07,0,0,0.0024,0.24,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-08,0,0,0.0017,0.17,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-09,0,0,0.001,0.1,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-10,0,0,0.0068,0.68,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-11,0,0,0.0071,0.71,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-12,0,0,0.0012,0.12,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-13,0,0,0.0014,0.14,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-14,0,0,0.0072,0.72,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-15,0,0,0.0002,0.02,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-16,0,0,0.0105,1.05,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-17,0,0,0.0011,0.11,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-18,0,0,0.0015,0.15,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-19,0,0,0.0071,0.71,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-20,0,0,0.0212,2.12,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-21,0,0,0.0158,1.58,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-22,0,0,0.0142,1.42,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-23,0,0,0.0061,0.61,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-24,0,0,0.0056,0.56,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-25,0,0,0.001,0.1,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-26,0,0,0.0062,0.62,Random Forest
512413,Congelador industrial 01,Congelador industrial,Línea de Helados 01,Congelación,Alta,2026-08-27,0,0,0.0011,0.11,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-05,0,0,0.0074,0.74,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-06,0,0,0.0009,0.09,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-07,0,0,0.0029,0.29,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-08,0,0,0.0017,0.17,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-09,0,0,0.0012,0.12,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-10,0,0,0.0009,0.09,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-11,0,0,0.0008,0.08,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-12,0,0,0.0031,0.31,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-13,0,0,0.0024,0.24,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-14,0,0,0.0046,0.46,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-15,0,0,0.0021,0.21,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-16,0,0,0.0029,0.29,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-17,0,0,0.0009,0.09,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-18,0,0,0.002,0.2,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-19,0,0,0.0021,0.21,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-20,0,0,0.0008,0.08,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-21,0,0,0.0008,0.08,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-22,0,0,0.0094,0.94,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-23,0,0,0.0023,0.23,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-24,0,0,0.0048,0.48,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-25,0,0,0.0209,2.09,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-26,0,0,0.0011,0.11,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-27,0,0,0.0059,0.59,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-28,0,0,0.0024,0.24,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-29,0,0,0.0302,3.02,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-06-30,0,0,0.0445,4.45,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-01,0,0,0.0796,7.96,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-02,0,0,0.0997,9.97,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-03,0,0,0.0316,3.16,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-04,0,0,0.254,25.4,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-05,0,0,0.3188,31.88,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-06,1,1,0.5561,55.61,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-07,1,1,0.537,53.7,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-08,1,1,0.6958,69.58,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-09,1,1,0.7612,76.12,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-10,1,1,0.7757,77.57,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-11,1,1,0.8268,82.68,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-12,1,1,0.9085,90.85,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-13,0,0,0.0307,3.07,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-14,0,0,0.0332,3.32,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-15,0,0,0.0324,3.24,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-16,0,0,0.018,1.8,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-17,0,0,0.0022,0.22,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-18,0,0,0.008,0.8,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-19,0,0,0.001,0.1,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-20,0,0,0.0087,0.87,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-21,0,0,0.002,0.2,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-22,0,0,0.0009,0.09,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-23,0,0,0.0013,0.13,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-24,0,0,0.0101,1.01,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-25,0,0,0.0088,0.88,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-26,0,0,0.0022,0.22,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-27,0,0,0.0009,0.09,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-28,0,0,0.0009,0.09,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-29,0,0,0.0014,0.14,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-30,0,0,0.0009,0.09,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-07-31,0,0,0.0072,0.72,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-01,0,0,0.0011,0.11,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-02,0,0,0.0344,3.44,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-03,0,0,0.0249,2.49,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-04,0,0,0.105,10.5,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-05,0,0,0.0558,5.58,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-06,0,0,0.1428,14.28,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-07,0,0,0.2834,28.34,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-08,0,0,0.2658,26.58,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-09,0,0,0.3652,36.52,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-10,0,0,0.2622,26.22,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-11,0,1,0.5573,55.73,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-12,1,1,0.8918,89.18,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-13,1,1,0.9473,94.73,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-14,1,1,0.955,95.5,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-15,1,1,0.9581,95.81,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-16,1,1,0.9698,96.98,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-17,1,1,0.9798,97.98,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-18,1,1,0.9838,98.38,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-19,0,0,0.0013,0.13,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-20,0,0,0.0034,0.34,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-21,0,0,0.0354,3.54,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-22,0,0,0.0327,3.27,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-23,0,0,0.0099,0.99,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-24,0,0,0.0144,1.44,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-25,0,0,0.0152,1.52,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-26,0,0,0.0147,1.47,Random Forest
521462,Compresor de refrigeración 18,Compresor de refrigeración,Línea de Helados 02,Refrigeración,Media,2026-08-27,0,0,0.0062,0.62,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-05,0,0,0.0156,1.56,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-06,0,0,0.0117,1.17,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-07,0,0,0.012,1.2,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-08,0,0,0.004,0.4,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-09,0,0,0.0036,0.36,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-10,0,0,0.0038,0.38,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-11,0,0,0.0108,1.08,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-12,0,0,0.0133,1.33,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-13,0,0,0.0114,1.14,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-14,0,0,0.0118,1.18,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-15,0,0,0.0091,0.91,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-16,0,0,0.0042,0.42,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-17,0,0,0.0224,2.24,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-18,0,0,0.0052,0.52,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-19,0,0,0.0136,1.36,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-20,0,0,0.0106,1.06,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-21,0,0,0.0088,0.88,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-22,0,0,0.0092,0.92,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-23,0,0,0.0031,0.31,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-24,0,0,0.0075,0.75,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-25,0,0,0.0019,0.19,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-26,0,0,0.0059,0.59,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-27,0,0,0.008,0.8,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-28,0,0,0.0047,0.47,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-29,0,0,0.0081,0.81,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-06-30,0,0,0.0106,1.06,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-01,0,0,0.0046,0.46,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-02,0,0,0.0091,0.91,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-03,0,0,0.0117,1.17,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-04,0,0,0.0026,0.26,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-05,0,0,0.0035,0.35,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-06,0,0,0.0114,1.14,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-07,0,0,0.0112,1.12,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-08,0,0,0.017,1.7,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-09,0,0,0.0098,0.98,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-10,0,0,0.0111,1.11,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-11,0,0,0.013,1.3,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-12,0,0,0.0092,0.92,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-13,0,0,0.0088,0.88,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-14,0,0,0.0097,0.97,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-15,0,0,0.0148,1.48,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-16,0,0,0.0092,0.92,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-17,0,0,0.0084,0.84,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-18,0,0,0.0036,0.36,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-19,0,0,0.0114,1.14,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-20,0,0,0.0032,0.32,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-21,0,0,0.0027,0.27,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-22,0,0,0.0036,0.36,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-23,0,0,0.0018,0.18,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-24,0,0,0.0043,0.43,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-25,0,0,0.0166,1.66,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-26,0,0,0.0093,0.93,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-27,0,0,0.0105,1.05,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-28,0,0,0.0097,0.97,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-29,0,0,0.0435,4.35,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-30,0,0,0.0732,7.32,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-07-31,0,0,0.1201,12.01,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-08-01,0,0,0.0797,7.97,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-08-02,0,0,0.1278,12.78,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-08-03,0,0,0.4167,41.67,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-08-04,0,1,0.5815,58.15,Random Forest
564024,Transportador de producto 11,Transportador de producto,Línea de Helados 03,Envasado,Alta,2026-08-05,0,1,0.5537,55.37,Random Forest
